#Species Name	Rabbit
Cercopithecus_pogonias	0
Cercopithecus_wolfi	0
Cercopithecus_diana	0
Cercopithecus_dryas	0
Cercopithecus_neglectus	0
Cercopithecus_hamlyni	0
Cercopithecus_lhoesti	0
Cercopithecus_preussi	0
Cercopithecus_solatus	0
Chlorocebus_aethiops	0
Erythrocebus_patas	0
Miopithecus_talapoin	0
Cercocebus_agilis	0
Cercocebus_galeritus	0
Cercocebus_torquatus	0
Mandrillus_leucophaeus	0
Mandrillus_sphinx	0
Lophocebus_albigena	0
Papio_hamadryas	0
Theropithecus_gelada	0
Macaca_arctoides	0
Macaca_assamensis	0
Macaca_thibetana	0
Macaca_radiata	0
Macaca_sinica	0
Macaca_cyclopis	0
Macaca_mulatta	0
Macaca_fuscata	0
Macaca_fascicularis	0
Macaca_maura	0
Macaca_nigra	0
Macaca_ochreata	0
Macaca_tonkeana	0
Macaca_nemestrina	0
Macaca_silenus	0
Macaca_sylvanus	0
Colobus_angolensis	0
Colobus_guereza	0
Colobus_polykomos	0
Colobus_satanas	0
Procolobus_badius	0
Procolobus_preussi	0
Procolobus_pennantii	0
Procolobus_rufomitratus	0
Procolobus_verus	0
Nasalis_concolor	0
Nasalis_larvatus	0
Presbytis_comata	0
Presbytis_hosei	0
Presbytis_thomasi	0
Presbytis_femoralis	0
Presbytis_melalophos	0
Presbytis_frontata	0
Presbytis_potenziani	0
Presbytis_rubicunda	0
Semnopithecus_entellus	0
Trachypithecus_auratus	0
Trachypithecus_cristatus	0
Trachypithecus_francoisi	0
Trachypithecus_geei	0
Trachypithecus_pileatus	0
Trachypithecus_obscurus	0
Trachypithecus_phayrei	0
Trachypithecus_johnii	0
Trachypithecus_vetulus	0
Pygathrix_avunculus	0
Pygathrix_bieti	0
Pygathrix_brelichi	0
Pygathrix_roxellana	0
Pygathrix_nemaeus	0
Gorilla_gorilla	0
Homo_sapiens	0
Pan_paniscus	0
Pan_troglodytes	0
Pongo_pygmaeus	0
Hylobates_agilis	0
Hylobates_lar	0
Hylobates_moloch	0
Hylobates_muelleri	0
Hylobates_pileatus	0
Hylobates_klossii	0
Hylobates_hoolock	0
Hylobates_syndactylus	0
Hylobates_concolor	0
Hylobates_leucogenys	0
Hylobates_gabriellae	0
Alouatta_belzebul	0
Alouatta_caraya	0
Alouatta_coibensis	0
Alouatta_palliata	0
Alouatta_fusca	0
Alouatta_pigra	0
Alouatta_sara	0
Alouatta_seniculus	0
Ateles_belzebuth	0
Ateles_chamek	0
Ateles_marginatus	0
Ateles_fusciceps	0
Ateles_geoffroyi	0
Ateles_paniscus	0
Brachyteles_arachnoides	0
Lagothrix_flavicauda	0
Lagothrix_lagotricha	0
Cacajao_calvus	0
Cacajao_melanocephalus	0
Chiropotes_albinasus	0
Chiropotes_satanas	0
Pithecia_aequatorialis	0
Pithecia_albicans	0
Pithecia_irrorata	0
Pithecia_monachus	0
Pithecia_pithecia	0
Callicebus_brunneus	0
Callicebus_hoffmannsi	0
Callicebus_cinerascens	0
Callicebus_moloch	0
Callicebus_caligatus	0
Callicebus_cupreus	0
Callicebus_dubius	0
Callicebus_donacophilus	0
Callicebus_modestus	0
Callicebus_oenanthe	0
Callicebus_olallae	0
Callicebus_torquatus	0
Aotus_azarai	0
Aotus_brumbacki	0
Aotus_hershkovitzi	0
Aotus_infulatus	0
Aotus_lemurinus	0
Aotus_miconax	0
Aotus_nancymaae	0
Aotus_nigriceps	0
Aotus_trivirgatus	0
Aotus_vociferans	0
Callicebus_personatus	0
Callimico_goeldii	0
Callithrix_argentata	0
Callithrix_humeralifera	0
Callithrix_pygmaea	0
Callithrix_aurita	0
Callithrix_flaviceps	0
Callithrix_geoffroyi	0
Callithrix_kuhlii	0
Callithrix_jacchus	0
Callithrix_penicillata	0
Leontopithecus_caissara	0
Leontopithecus_chrysopygus	0
Leontopithecus_rosalia	0
Leontopithecus_chrysomelas	0
Saguinus_bicolor	0
Saguinus_midas	0
Saguinus_geoffroyi	0
Saguinus_oedipus	0
Saguinus_leucopus	0
Saguinus_imperator	0
Saguinus_labiatus	0
Saguinus_mystax	0
Saguinus_fuscicollis	0
Saguinus_tripartitus	0
Saguinus_nigricollis	0
Saguinus_inustus	0
Cebus_albifrons	0
Cebus_capucinus	0
Cebus_olivaceus	0
Cebus_apella	0
Saimiri_boliviensis	0
Saimiri_vanzolinii	0
Saimiri_oerstedii	0
Saimiri_sciureus	0
Saimiri_ustus	0
Tarsius_bancanus	0
Tarsius_dianae	0
Tarsius_pumilus	0
Tarsius_spectrum	0
Tarsius_syrichta	0
Allocebus_trichotis	0
Microcebus_coquereli	0
Microcebus_murinus	0
Microcebus_rufus	0
Cheirogaleus_major	0
Cheirogaleus_medius	0
Phaner_furcifer	0
Avahi_laniger	0
Propithecus_diadema	0
Propithecus_tattersalli	0
Propithecus_verreauxi	0
Indri_indri	0
Daubentonia_madagascariensis	0
Eulemur_coronatus	0
Eulemur_fulvus	0
Eulemur_macaco	0
Eulemur_mongoz	0
Eulemur_rubriventer	0
Hapalemur_aureus	0
Hapalemur_griseus	0
Hapalemur_simus	0
Lemur_catta	0
Varecia_variegata	0
Lepilemur_dorsalis	0
Lepilemur_edwardsi	0
Lepilemur_leucopus	0
Lepilemur_microdon	0
Lepilemur_mustelinus	0
Lepilemur_ruficaudatus	0
Lepilemur_septentrionalis	0
Arctocebus_aureus	0
Arctocebus_calabarensis	0
Perodicticus_potto	0
Loris_tardigradus	0
Nycticebus_coucang	0
Nycticebus_pygmaeus	0
Euoticus_elegantulus	0
Euoticus_pallidus	0
Galago_gallarum	0
Galago_matschiei	0
Galago_moholi	0
Galago_senegalensis	0
Otolemur_crassicaudatus	0
Otolemur_garnettii	0
Galago_alleni	0
Galagoides_demidoff	0
Galagoides_zanzibaricus	0
Cynocephalus_variegatus	0
Cynocephalus_volans	0
Ptilocercus_lowii	0
Anathana_ellioti	0
Urogale_everetti	0
Dendrogale_melanura	0
Dendrogale_murina	0
Tupaia_belangeri	0
Tupaia_chrysogaster	0
Tupaia_dorsalis	0
Tupaia_glis	0
Tupaia_gracilis	0
Tupaia_javanica	0
Tupaia_longipes	0
Tupaia_minor	0
Tupaia_montana	0
Tupaia_nicobarica	0
Tupaia_palawanensis	0
Tupaia_picta	0
Tupaia_splendidula	0
Tupaia_tana	0
Addax_nasomaculatus	0
Oryx_dammah	0
Oryx_gazella	0
Oryx_leucoryx	0
Hippotragus_equinus	0
Hippotragus_niger	0
Alcelaphus_buselaphus	0
Sigmoceros_lichtensteinii	0
Connochaetes_gnou	0
Connochaetes_taurinus	0
Damaliscus_hunteri	0
Damaliscus_lunatus	0
Damaliscus_pygargus	0
Ammotragus_lervia	0
Budorcas_taxicolor	0
Ovis_ammon	0
Ovis_aries	0
Ovis_vignei	0
Ovis_canadensis	0
Ovis_dalli	0
Ovis_nivicola	0
Capra_caucasica	0
Capra_cylindricornis	0
Capra_falconeri	0
Capra_hircus	0
Capra_ibex	0
Capra_nubiana	0
Capra_pyrenaica	0
Capra_sibirica	0
Capra_walie	0
Hemitragus_hylocrius	0
Hemitragus_jayakari	0
Hemitragus_jemlahicus	0
Pseudois_nayaur	0
Pseudois_schaeferi	0
Rupicapra_pyrenaica	0
Rupicapra_rupicapra	0
Naemorhedus_baileyi	0
Naemorhedus_caudatus	0
Naemorhedus_crispus	0
Naemorhedus_goral	0
Naemorhedus_sumatraensis	0
Naemorhedus_swinhoei	0
Ovibos_moschatus	0
Oreamnos_americanus	0
Pantholops_hodgsonii	0
Aepyceros_melampus	0
Ammodorcas_clarkei	0
Antidorcas_marsupialis	0
Antilope_cervicapra	0
Gazella_bennettii	0
Gazella_saudiya	0
Gazella_cuvieri	0
Gazella_leptoceros	0
Gazella_subgutturosa	0
Gazella_dorcas	0
Gazella_gazella	0
Gazella_spekei	0
Gazella_dama	0
Gazella_soemmerringii	0
Gazella_granti	0
Gazella_rufifrons	0
Gazella_thomsonii	0
Litocranius_walleri	0
Saiga_tatarica	0
Cephalophus_adersi	0
Cephalophus_callipygus	0
Cephalophus_ogilbyi	0
Cephalophus_weynsi	0
Cephalophus_dorsalis	0
Cephalophus_silvicultor	0
Cephalophus_spadix	0
Cephalophus_jentinki	0
Cephalophus_harveyi	0
Cephalophus_natalensis	0
Cephalophus_nigrifrons	0
Cephalophus_rufilatus	0
Cephalophus_leucogaster	0
Cephalophus_niger	0
Cephalophus_rubidus	0
Cephalophus_zebra	0
Sylvicapra_grimmia	0
Cephalophus_maxwellii	0
Cephalophus_monticola	0
Dorcatragus_megalotis	0
Raphicerus_campestris	0
Raphicerus_sharpei	0
Raphicerus_melanotis	0
Kobus_ellipsiprymnus	0
Kobus_leche	0
Kobus_megaceros	0
Kobus_kob	0
Kobus_vardonii	0
Redunca_arundinum	0
Redunca_redunca	0
Redunca_fulvorufula	0
Pelea_capreolus	0
Madoqua_guentheri	0
Madoqua_kirkii	0
Madoqua_piacentinii	0
Madoqua_saltiana	0
Neotragus_batesi	0
Neotragus_moschatus	0
Neotragus_pygmaeus	0
Oreotragus_oreotragus	0
Ourebia_ourebi	0
Procapra_gutturosa	0
Procapra_picticaudata	0
Procapra_przewalskii	0
Bison_bison	0
Bison_bonasus	0
Bos_grunniens	0
Bos_sauveli	0
Bos_taurus	0
Bos_frontalis	0
Bos_javanicus	0
Bubalus_bubalis	0
Bubalus_depressicornis	0
Bubalus_mindorensis	0
Bubalus_quarlesi	0
Syncerus_caffer	0
Boselaphus_tragocamelus	0
Tetracerus_quadricornis	0
Taurotragus_derbianus	0
Taurotragus_oryx	0
Tragelaphus_strepsiceros	0
Tragelaphus_angasii	0
Tragelaphus_buxtoni	0
Tragelaphus_eurycerus	0
Tragelaphus_spekii	0
Tragelaphus_scriptus	0
Tragelaphus_imberbis	0
Alces_alces	0
Capreolus_capreolus	0
Capreolus_pygargus	0
Hydropotes_inermis	0
Blastocerus_dichotomus	0
Hippocamelus_antisensis	0
Hippocamelus_bisulcus	0
Ozotoceros_bezoarticus	0
Mazama_americana	0
Mazama_bricenii	0
Mazama_chunyi	0
Mazama_gouazoupira	0
Mazama_nana	0
Mazama_rufina	0
Odocoileus_hemionus	0
Odocoileus_virginianus	0
Pudu_mephistophiles	0
Pudu_puda	0
Rangifer_tarandus	0
Axis_axis	0
Axis_calamianensis	0
Axis_kuhlii	0
Axis_porcinus	0
Cervus_albirostris	0
Cervus_alfredi	0
Cervus_duvaucelii	0
Cervus_elaphus	0
Cervus_eldii	0
Cervus_mariannus	0
Cervus_nippon	0
Cervus_timorensis	0
Cervus_unicolor	0
Elaphurus_davidianus	0
Dama_dama	0
Dama_mesopotamica	0
Elaphodus_cephalophus	0
Muntiacus_atherodes	0
Muntiacus_crinifrons	0
Muntiacus_feae	0
Muntiacus_gongshanensis	0
Muntiacus_muntjak	0
Muntiacus_reevesi	0
Moschus_berezovskii	0
Moschus_chrysogaster	0
Moschus_fuscus	0
Moschus_moschiferus	0
Antilocapra_americana	0
Giraffa_camelopardalis	0
Okapia_johnstoni	0
Hyemoschus_aquaticus	0
Moschiola_meminna	0
Tragulus_javanicus	0
Tragulus_napu	0
Australophocaena_dioptrica	0
Neophocaena_phocaenoides	0
Phocoena_phocoena	0
Phocoena_sinus	0
Phocoena_spinipinnis	0
Phocoenoides_dalli	0
Cephalorhynchus_commersonii	0
Cephalorhynchus_eutropia	0
Cephalorhynchus_hectori	0
Cephalorhynchus_heavisidii	0
Lagenorhynchus_australis	0
Lagenorhynchus_cruciger	0
Lagenorhynchus_obliquidens	0
Lagenorhynchus_obscurus	0
Lissodelphis_borealis	0
Lissodelphis_peronii	0
Delphinus_delphis	0
Stenella_attenuata	0
Stenella_clymene	0
Stenella_coeruleoalba	0
Stenella_frontalis	0
Tursiops_truncatus	0
Feresa_attenuata	0
Pseudorca_crassidens	0
Globicephala_macrorhynchus	0
Globicephala_melas	0
Peponocephala_electra	0
Grampus_griseus	0
Lagenodelphis_hosei	0
Lagenorhynchus_acutus	0
Lagenorhynchus_albirostris	0
Orcaella_brevirostris	0
Orcinus_orca	0
Sotalia_fluviatilis	0
Sousa_chinensis	0
Sousa_teuszii	0
Stenella_longirostris	0
Steno_bredanensis	0
Delphinapterus_leucas	0
Monodon_monoceros	0
Inia_geoffrensis	0
Pontoporia_blainvillei	0
Lipotes_vexillifer	0
Berardius_arnuxii	0
Berardius_bairdii	0
Hyperoodon_ampullatus	0
Hyperoodon_planifrons	0
Indopacetus_pacificus	0
Mesoplodon_bidens	0
Mesoplodon_bowdoini	0
Mesoplodon_carlhubbsi	0
Mesoplodon_densirostris	0
Mesoplodon_europaeus	0
Mesoplodon_ginkgodens	0
Mesoplodon_grayi	0
Mesoplodon_hectori	0
Mesoplodon_layardii	0
Mesoplodon_mirus	0
Mesoplodon_peruvianus	0
Mesoplodon_stejnegeri	0
Tasmacetus_shepherdi	0
Ziphius_cavirostris	0
Platanista_gangetica	0
Platanista_minor	0
Kogia_breviceps	0
Kogia_simus	0
Physeter_catodon	0
Balaena_mysticetus	0
Eubalaena_australis	0
Eubalaena_glacialis	0
Caperea_marginata	0
Balaenoptera_acutorostrata	0
Balaenoptera_borealis	0
Balaenoptera_edeni	0
Balaenoptera_musculus	0
Balaenoptera_physalus	0
Megaptera_novaeangliae	0
Eschrichtius_robustus	0
Hexaprotodon_liberiensis	0
Hippopotamus_amphibius	0
Babyrousa_babyrussa	0
Hylochoerus_meinertzhageni	0
Potamochoerus_larvatus	0
Potamochoerus_porcus	0
Sus_barbatus	0
Sus_bucculentus	0
Sus_cebifrons	0
Sus_celebensis	0
Sus_heureni	0
Sus_philippensis	0
Sus_salvanius	0
Sus_scrofa	0
Sus_timoriensis	0
Sus_verrucosus	0
Phacochoerus_aethiopicus	0
Phacochoerus_africanus	0
Catagonus_wagneri	0
Tayassu_pecari	0
Pecari_tajacu	0
Camelus_bactrianus	0
Camelus_dromedarius	0
Lama_glama	0
Lama_guanicoe	0
Lama_pacos	0
Vicugna_vicugna	0
Ceratotherium_simum	0
Diceros_bicornis	0
Dicerorhinus_sumatrensis	0
Rhinoceros_sondaicus	0
Rhinoceros_unicornis	0
Tapirus_bairdii	0
Tapirus_pinchaque	0
Tapirus_terrestris	0
Tapirus_indicus	0
Equus_asinus	0
Equus_burchellii	0
Equus_grevyi	0
Equus_zebra	0
Equus_hemionus	0
Equus_kiang	0
Equus_onager	0
Equus_caballus	0
Mustela_lutreola	0
Mustela_lutreolina	0
Mustela_nudipes	0
Mustela_sibirica	0
Mustela_strigidorsa	0
Mustela_eversmannii	0
Mustela_nigripes	0
Mustela_putorius	0
Mustela_altaica	0
Mustela_erminea	0
Mustela_frenata	0
Mustela_nivalis	0
Mustela_africana	0
Mustela_felipei	0
Mustela_kathiah	0
Mustela_vison	0
Martes_americana	0
Martes_melampus	0
Martes_zibellina	0
Martes_martes	0
Martes_foina	0
Martes_flavigula	0
Martes_gwatkinsii	0
Martes_pennanti	0
Gulo_gulo	0
Eira_barbara	0
Galictis_cuja	0
Galictis_vittata	0
Lyncodon_patagonicus	0
Ictonyx_libyca	0
Ictonyx_striatus	0
Vormela_peregusna	0
Poecilogale_albinucha	0
Mellivora_capensis	0
Arctonyx_collaris	0
Meles_meles	0
Mydaus_javanensis	0
Mydaus_marchei	0
Melogale_everetti	0
Melogale_moschata	0
Melogale_orientalis	0
Melogale_personata	0
Lontra_felina	0
Lontra_provocax	0
Lontra_longicaudis	0
Lontra_canadensis	0
Lutra_lutra	0
Lutra_sumatrana	0
Aonyx_capensis	0
Aonyx_congicus	0
Amblonyx_cinereus	0
Lutra_maculicollis	0
Lutrogale_perspicillata	0
Pteronura_brasiliensis	0
Enhydra_lutris	0
Conepatus_chinga	0
Conepatus_leuconotus	0
Conepatus_mesoleucus	0
Conepatus_humboldtii	0
Conepatus_semistriatus	0
Mephitis_macroura	0
Mephitis_mephitis	0
Spilogale_putorius	0
Spilogale_pygmaea	0
Taxidea_taxus	0
Procyon_cancrivorus	0
Procyon_insularis	0
Procyon_lotor	0
Procyon_maynardi	0
Procyon_minor	0
Procyon_pygmaeus	0
Nasua_narica	0
Nasua_nasua	0
Nasuella_olivacea	0
Bassariscus_astutus	0
Bassariscus_sumichrasti	0
Bassaricyon_alleni	0
Bassaricyon_beddardi	0
Bassaricyon_gabbii	0
Bassaricyon_lasius	0
Bassaricyon_pauli	0
Potos_flavus	0
Ailurus_fulgens	0
Odobenus_rosmarus	0
Arctocephalus_australis	0
Arctocephalus_forsteri	0
Arctocephalus_galapagoensis	0
Arctocephalus_philippii	0
Arctocephalus_townsendi	0
Arctocephalus_gazella	0
Arctocephalus_tropicalis	0
Arctocephalus_pusillus	0
Neophoca_cinerea	0
Phocarctos_hookeri	0
Otaria_byronia	0
Eumetopias_jubatus	0
Zalophus_californianus	0
Callorhinus_ursinus	0
Phoca_caspica	0
Phoca_hispida	0
Phoca_sibirica	0
Phoca_largha	0
Phoca_vitulina	0
Halichoerus_grypus	0
Phoca_fasciata	0
Phoca_groenlandica	0
Cystophora_cristata	0
Erignathus_barbatus	0
Hydrurga_leptonyx	0
Lobodon_carcinophagus	0
Leptonychotes_weddellii	0
Ommatophoca_rossii	0
Mirounga_angustirostris	0
Mirounga_leonina	0
Monachus_schauinslandi	0
Monachus_monachus	0
Ursus_arctos	0
Ursus_maritimus	0
Ursus_thibetanus	0
Helarctos_malayanus	0
Melursus_ursinus	0
Ursus_americanus	0
Tremarctos_ornatus	0
Ailuropoda_melanoleuca	0
Canis_lupus	0
Canis_rufus	0
Canis_latrans	0
Canis_simensis	0
Canis_adustus	0
Canis_aureus	0
Canis_mesomelas	0
Pseudalopex_culpaeus	0
Pseudalopex_griseus	0
Pseudalopex_gymnocercus	0
Pseudalopex_sechurae	0
Pseudalopex_vetulus	0
Atelocynus_microtis	0
Cerdocyon_thous	0
Chrysocyon_brachyurus	0
Cuon_alpinus	0
Lycaon_pictus	0
Speothos_venaticus	0
Nyctereutes_procyonoides	0
Vulpes_corsac	0
Vulpes_ferrilata	0
Vulpes_rueppellii	0
Vulpes_vulpes	0
Alopex_lagopus	0
Vulpes_velox	0
Vulpes_cana	0
Vulpes_zerda	0
Vulpes_bengalensis	0
Vulpes_chama	0
Vulpes_pallida	0
Urocyon_cinereoargenteus	0
Urocyon_littoralis	0
Otocyon_megalotis	0
Panthera_leo	0
Panthera_pardus	0
Panthera_onca	0
Panthera_tigris	0
Uncia_uncia	0
Neofelis_nebulosa	0
Pardofelis_marmorata	0
Lynx_canadensis	0
Lynx_lynx	0
Lynx_pardinus	0
Lynx_rufus	0
Catopuma_badia	0
Catopuma_temminckii	0
Profelis_aurata	0
Leopardus_tigrinus	0
Oncifelis_geoffroyi	0
Oncifelis_guigna	0
Oncifelis_colocolo	0
Oreailurus_jacobita	0
Leopardus_pardalis	0
Leopardus_wiedii	0
Felis_margarita	0
Felis_nigripes	0
Felis_silvestris	0
Felis_bieti	0
Felis_chaus	0
Otocolobus_manul	0
Caracal_caracal	0
Leptailurus_serval	0
Prionailurus_bengalensis	0
Prionailurus_viverrinus	0
Prionailurus_rubiginosus	0
Prionailurus_planiceps	0
Herpailurus_yaguarondi	0
Puma_concolor	0
Acinonyx_jubatus	0
Crocuta_crocuta	0
Hyaena_hyaena	0
Parahyaena_brunnea	0
Proteles_cristatus	0
Helogale_hirtula	0
Helogale_parvula	0
Mungos_gambianus	0
Mungos_mungo	0
Crossarchus_alexandri	0
Crossarchus_ansorgei	0
Crossarchus_obscurus	0
Ichneumia_albicauda	0
Suricata_suricatta	0
Bdeogale_crassicauda	0
Bdeogale_jacksoni	0
Bdeogale_nigripes	0
Liberiictis_kuhni	0
Cynictis_penicillata	0
Paracynictis_selousi	0
Herpestes_edwardsii	0
Herpestes_javanicus	0
Herpestes_brachyurus	0
Herpestes_urva	0
Herpestes_ichneumon	0
Herpestes_naso	0
Herpestes_palustris	0
Herpestes_semitorquatus	0
Herpestes_smithii	0
Herpestes_vitticollis	0
Galerella_flavescens	0
Galerella_pulverulenta	0
Galerella_sanguinea	0
Galerella_swalius	0
Atilax_paludinosus	0
Dologale_dybowskii	0
Rhynchogale_melleri	0
Galidictis_fasciata	0
Galidictis_grandidieri	0
Galidia_elegans	0
Mungotictis_decemlineata	0
Salanoia_concolor	0
Genetta_abyssinica	0
Genetta_thierryi	0
Genetta_johnstoni	0
Genetta_angolensis	0
Genetta_maculata	0
Genetta_genetta	0
Genetta_tigrina	0
Genetta_servalina	0
Genetta_victoriae	0
Prionodon_linsang	0
Prionodon_pardicolor	0
Poiana_richardsonii	0
Osbornictis_piscivora	0
Viverra_civettina	0
Viverra_megaspila	0
Viverra_tangalunga	0
Viverra_zibetha	0
Viverricula_indica	0
Civettictis_civetta	0
Paradoxurus_jerdoni	0
Paradoxurus_zeylonensis	0
Paradoxurus_hermaphroditus	0
Arctictis_binturong	0
Paguma_larvata	0
Macrogalidia_musschenbroekii	0
Arctogalidia_trivirgata	0
Nandinia_binotata	0
Chrotogale_owstoni	0
Diplogale_hosei	0
Hemigalus_derbyanus	0
Cynogale_bennettii	0
Eupleres_goudotii	0
Fossa_fossana	0
Cryptoprocta_ferox	0
Manis_javanica	0
Manis_crassicaudata	0
Manis_pentadactyla	0
Manis_gigantea	0
Manis_temminckii	0
Manis_tetradactyla	0
Manis_tricuspis	0
Paranyctimene_raptor	0
Nyctimene_aello	0
Nyctimene_celaeno	0
Nyctimene_certans	0
Nyctimene_cyclotis	0
Nyctimene_major	0
Nyctimene_robinsoni	0
Nyctimene_albiventer	0
Nyctimene_draconilla	0
Nyctimene_minutus	0
Nyctimene_cephalotes	0
Nyctimene_rabori	0
Nyctimene_malaitensis	0
Nyctimene_masalai	0
Nyctimene_vizcaccia	0
Sphaerias_blanfordi	0
Alionycteris_paucidentata	0
Otopteropus_cartilagonodus	0
Haplonycteris_fischeri	0
Latidens_salimalii	0
Penthetor_lucasi	0
Thoopterus_nigrescens	0
Aethalops_alecto	0
Balionycteris_maculata	0
Chironax_melanocephalus	0
Dyacopterus_spadiceus	0
Ptenochirus_jagori	0
Ptenochirus_minor	0
Megaerops_ecaudatus	0
Megaerops_kusnotoi	0
Megaerops_niphanae	0
Megaerops_wetmorei	0
Cynopterus_sphinx	0
Cynopterus_brachyotis	0
Cynopterus_nusatenggara	0
Cynopterus_horsfieldi	0
Cynopterus_titthaecheilus	0
Boneia_bidens	0
Rousettus_angolensis	0
Megaloglossus_woermanni	0
Eidolon_helvum	0
Eidolon_dupreanum	0
Myonycteris_relicta	0
Myonycteris_brachycephala	0
Myonycteris_torquata	0
Rousettus_lanosus	0
Rousettus_egyptiacus	0
Rousettus_amplexicaudatus	0
Rousettus_celebensis	0
Rousettus_leschenaulti	0
Rousettus_madagascariensis	0
Rousettus_obliviosus	0
Rousettus_spinalatus	0
Plerotes_anchietai	0
Casinycteris_argynnis	0
Scotonycteris_ophiodon	0
Scotonycteris_zenkeri	0
Nanonycteris_veldkampi	0
Hypsignathus_monstrosus	0
Epomops_buettikoferi	0
Epomops_dobsoni	0
Epomops_franqueti	0
Micropteropus_intermedius	0
Micropteropus_pusillus	0
Epomophorus_wahlbergi	0
Epomophorus_angolensis	0
Epomophorus_gambianus	0
Epomophorus_grandis	0
Epomophorus_labiatus	0
Epomophorus_minimus	0
Eonycteris_major	0
Eonycteris_spelaea	0
Macroglossus_minimus	0
Macroglossus_sobrinus	0
Syconycteris_australis	0
Syconycteris_carolinae	0
Syconycteris_hobbit	0
Notopteris_macdonaldi	0
Melonycteris_melanops	0
Melonycteris_aurantius	0
Melonycteris_woodfordi	0
Harpyionycteris_celebensis	0
Harpyionycteris_whiteheadi	0
Aproteles_bulmerae	0
Dobsonia_beauforti	0
Dobsonia_inermis	0
Dobsonia_praedatrix	0
Dobsonia_viridis	0
Dobsonia_minor	0
Dobsonia_peroni	0
Dobsonia_emersa	0
Dobsonia_exoleta	0
Dobsonia_moluccensis	0
Dobsonia_pannietensis	0
Styloctenium_wallacei	0
Neopteryx_frosti	0
Pteralopex_acrodonta	0
Pteralopex_anceps	0
Pteralopex_atrata	0
Pteralopex_pulchra	0
Acerodon_celebensis	0
Acerodon_humilis	0
Acerodon_jubatus	0
Acerodon_leucotis	0
Acerodon_mackloti	0
Pteropus_sanctacrucis	0
Pteropus_mearnsi	0
Pteropus_speciosus	0
Pteropus_neohibernicus	0
Pteropus_howensis	0
Pteropus_ornatus	0
Pteropus_pumilus	0
Pteropus_melanotus	0
Pteropus_hypomelanus	0
Pteropus_griseus	0
Pteropus_admiralitatum	0
Pteropus_alecto	0
Pteropus_faunulus	0
Pteropus_dasymallus	0
Pteropus_livingstonii	0
Pteropus_melanopogon	0
Pteropus_caniceps	0
Pteropus_argentatus	0
Pteropus_conspicillatus	0
Pteropus_ocularis	0
Pteropus_anetianus	0
Pteropus_samoensis	0
Pteropus_mariannus	0
Pteropus_tonganus	0
Pteropus_personatus	0
Pteropus_temmincki	0
Pteropus_macrotis	0
Pteropus_pohlei	0
Pteropus_poliocephalus	0
Pteropus_lombocensis	0
Pteropus_molossinus	0
Pteropus_rodricensis	0
Pteropus_chrysoproctus	0
Pteropus_fundatus	0
Pteropus_rayneri	0
Pteropus_giganteus	0
Pteropus_lylei	0
Pteropus_vampyrus	0
Pteropus_gilliardi	0
Pteropus_mahaganus	0
Pteropus_scapulatus	0
Pteropus_woodfordi	0
Pteropus_aldabrensis	0
Pteropus_seychellensis	0
Pteropus_niger	0
Pteropus_rufus	0
Pteropus_voeltzkowi	0
Pteropus_insularis	0
Pteropus_leucopterus	0
Pteropus_nitendiensis	0
Pteropus_phaeocephalus	0
Pteropus_pselaphon	0
Pteropus_tuberculatus	0
Pteropus_vetulus	0
Saccolaimus_peli	0
Saccolaimus_flaviventris	0
Saccolaimus_mixtus	0
Saccolaimus_pluto	0
Saccolaimus_saccolaimus	0
Taphozous_hamiltoni	0
Taphozous_nudiventris	0
Taphozous_theobaldi	0
Taphozous_hilli	0
Taphozous_australis	0
Taphozous_georgianus	0
Taphozous_kapalgensis	0
Taphozous_hildegardeae	0
Taphozous_longimanus	0
Taphozous_mauritianus	0
Taphozous_perforatus	0
Taphozous_melanopogon	0
Taphozous_philippinensis	0
Mosia_nigrescens	0
Emballonura_atrata	0
Emballonura_beccarii	0
Emballonura_dianae	0
Emballonura_furax	0
Emballonura_raffrayana	0
Emballonura_semicaudata	0
Coleura_afra	0
Coleura_seychellensis	0
Emballonura_alecto	0
Emballonura_monticola	0
Rhynchonycteris_naso	0
Cyttarops_alecto	0
Diclidurus_isabellus	0
Diclidurus_scutatus	0
Diclidurus_albus	0
Diclidurus_ingens	0
Centronycteris_maximiliani	0
Cormura_brevirostris	0
Saccopteryx_bilineata	0
Saccopteryx_leptura	0
Saccopteryx_gymnura	0
Saccopteryx_canescens	0
Balantiopteryx_io	0
Balantiopteryx_infusca	0
Balantiopteryx_plicata	0
Peropteryx_leucoptera	0
Peropteryx_kappleri	0
Peropteryx_macrotis	0
Craseonycteris_thonglongyai	0
Rhinopoma_hardwickei	0
Rhinopoma_microphyllum	0
Rhinopoma_muscatellum	0
Cardioderma_cor	0
Lavia_frons	0
Macroderma_gigas	0
Megaderma_lyra	0
Megaderma_spasma	0
Nycteris_javanica	0
Nycteris_tragata	0
Nycteris_arge	0
Nycteris_intermedia	0
Nycteris_major	0
Nycteris_nana	0
Nycteris_gambiensis	0
Nycteris_thebaica	0
Nycteris_grandis	0
Nycteris_hispida	0
Nycteris_macrotis	0
Nycteris_woodi	0
Rhinolophus_monoceros	0
Rhinolophus_pusillus	0
Rhinolophus_osgoodi	0
Rhinolophus_cornutus	0
Rhinolophus_lepidus	0
Rhinolophus_imaizumii	0
Rhinolophus_cognatus	0
Rhinolophus_subbadius	0
Rhinolophus_acuminatus	0
Rhinolophus_adami	0
